gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,team kpm,ckpm,damagetochampions,dpm,damagetakenperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,monsterkills
10742-10742_game_1,partial,LDL,2024,0,02/02/2024 06:48,1,14.01,10,Red,sup,Bilibili Gaming Junior,2547,1,0,1,15,17,10,0.4005,0.6125,4569,107.6325,455.2886,84,1.9788,15,0.3534,23,144,3.3922,10922,5451,128.4099,10334,0
10742-10742_game_1,partial,LDL,2024,0,02/02/2024 06:48,1,14.01,100,Blue,team,Anyone's Legend.Young,2547,0,9,17,18,9,17,0.212,0.6125,100276,2362.2144,2980.5183,147,3.4629,71,1.6726,52,416,9.7998,74800,47443,1117.6207,70531,251
10742-10742_game_1,partial,LDL,2024,0,02/02/2024 06:48,1,14.01,200,Red,team,Bilibili Gaming Junior,2547,1,17,10,49,17,10,0.4005,0.6125,99971,2355.0294,3069.3051,146,3.4393,63,1.4841,60,334,7.8681,82711,55354,1303.9812,76340,255
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,1,Blue,top,Ninjas in Pyjamas,2269,0,1,6,2,9,21,0.238,0.7933,12521,331.0974,719.0216,23,0.6082,6,0.1587,12,43,1.1371,11699,6795,179.6827,11415,4
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,2,Blue,jng,Ninjas in Pyjamas,2269,0,1,4,5,9,21,0.238,0.7933,10733,283.8167,913.5654,8,0.2115,13,0.3438,7,58,1.5337,10431,5527,146.1525,9085,151
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,3,Blue,mid,Ninjas in Pyjamas,2269,0,4,4,4,9,21,0.238,0.7933,32231,852.2962,423.4641,19,0.5024,7,0.1851,8,36,0.952,14016,9112,240.952,13629,4
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,4,Blue,bot,Ninjas in Pyjamas,2269,0,2,4,3,9,21,0.238,0.7933,21546,569.7488,563.4817,17,0.4495,9,0.238,6,38,1.0048,15685,10781,285.0859,15164,14
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,5,Blue,sup,Ninjas in Pyjamas,2269,0,1,3,4,9,21,0.238,0.7933,19546,516.8621,347.9154,118,3.1203,48,1.2693,12,251,6.6373,9435,4531,119.8149,8705,4
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,6,Red,top,Team WE,2269,1,5,2,5,21,9,0.5553,0.7933,14322,378.7219,955.0286,19,0.5024,8,0.2115,13,51,1.3486,15217,10313,272.7104,14442,12
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,7,Red,jng,Team WE,2269,1,3,1,12,21,9,0.5553,0.7933,16956,448.3737,1437.7259,12,0.3173,31,0.8197,11,63,1.6659,12984,8080,213.6624,12089,177
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,8,Red,mid,Team WE,2269,1,4,1,12,21,9,0.5553,0.7933,24273,641.8599,390.5156,14,0.3702,15,0.3967,5,44,1.1635,16874,11970,316.5271,15304,42
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,9,Red,bot,Team WE,2269,1,8,1,9,21,9,0.5553,0.7933,23942,633.1071,381.71,23,0.6082,30,0.7933,8,69,1.8246,17633,12729,336.5976,14762,8
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,10,Red,sup,Team WE,2269,1,1,4,10,21,9,0.5553,0.7933,3963,104.7951,497.7699,77,2.0361,16,0.4231,16,132,3.4905,9045,4141,109.502,8465,0
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,100,Blue,team,Ninjas in Pyjamas,2269,0,9,21,18,9,21,0.238,0.7933,96577,2553.8211,2967.4482,185,4.892,83,2.1948,45,425,11.2384,61266,36744,971.6351,57998,177
10690-10690_game_1,partial,LPL,2024,0,02/02/2024 07:23,1,14.01,200,Red,team,Team WE,2269,1,21,9,48,21,9,0.5553,0.7933,83455,2206.8312,3662.7501,145,3.8343,100,2.6443,53,359,9.4932,71753,47231,1248.9467,65062,239
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,1,Blue,top,LNG Academy,1489,1,7,1,9,23,8,0.9268,1.2492,18698,753.4453,446.9174,7,0.2821,1,0.0403,2,16,0.6447,12862,9549,384.7817,10995,8
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,2,Blue,jng,LNG Academy,1489,1,4,0,14,23,8,0.9268,1.2492,13847,557.9718,844.7549,6,0.2418,15,0.6044,4,46,1.8536,10762,7449,300.1612,8225,150
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,3,Blue,mid,LNG Academy,1489,1,6,2,11,23,8,0.9268,1.2492,13664,550.5977,624.6608,4,0.1612,12,0.4835,2,32,1.2895,12317,9004,362.8207,10955,0
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,4,Blue,bot,LNG Academy,1489,1,6,3,8,23,8,0.9268,1.2492,13477,543.0625,394.6138,21,0.8462,8,0.3224,0,36,1.4506,12222,8909,358.9926,10540,5
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,5,Blue,sup,LNG Academy,1489,1,0,2,16,23,8,0.9268,1.2492,2752,110.8932,494.2243,40,1.6118,5,0.2015,15,70,2.8207,6910,3597,144.9429,6110,2
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,6,Red,top,Royal Club,1489,0,0,5,0,8,23,0.3224,1.2492,6803,274.1303,777.4211,6,0.2418,7,0.2821,1,22,0.8865,7989,4676,188.4218,7695,0
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,7,Red,jng,Royal Club,1489,0,0,6,6,8,23,0.3224,1.2492,7331,295.4063,1011.82,8,0.3224,6,0.2418,7,35,1.4103,7381,4068,163.9221,7295,116
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,8,Red,mid,Royal Club,1489,0,5,5,1,8,23,0.3224,1.2492,16859,679.3418,616.0376,13,0.5238,6,0.2418,6,28,1.1283,10374,7061,284.5265,9709,0
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,9,Red,bot,Royal Club,1489,0,3,4,1,8,23,0.3224,1.2492,10356,417.3002,468.1934,8,0.3224,11,0.4433,2,21,0.8462,9273,5960,240.1612,8255,0
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,10,Red,sup,Royal Club,1489,0,0,3,6,8,23,0.3224,1.2492,2171,87.4815,411.4976,44,1.773,5,0.2015,14,75,3.0222,5899,2586,104.2042,5815,0
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,100,Blue,team,LNG Academy,1489,1,23,8,58,23,8,0.9268,1.2492,62437,2515.9302,2805.1713,78,3.143,41,1.6521,23,200,8.0591,55073,38507,1551.6588,46825,165
10743-10743_game_1,partial,LDL,2024,0,02/02/2024 07:47,1,14.01,200,Red,team,Royal Club,1489,0,8,23,14,8,23,0.3224,1.2492,43520,1753.6602,3284.9698,79,3.1833,35,1.4103,30,181,7.2935,40916,24350,981.1954,38769,116
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,1,Blue,top,Kwangdong Freecs,2050,0,2,3,3,11,20,0.322,0.9073,27581,807.2488,959.678,10,0.2927,9,0.2634,6,40,1.1707,13451,8993,263.2098,13425,22
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,2,Blue,jng,Kwangdong Freecs,2050,0,2,4,8,11,20,0.322,0.9073,9420,275.7073,1002.0293,11,0.322,15,0.439,11,57,1.6683,10771,6313,184.7707,10425,164
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,3,Blue,mid,Kwangdong Freecs,2050,0,5,3,4,11,20,0.322,0.9073,24130,706.2439,388.3902,17,0.4976,10,0.2927,7,49,1.4341,13841,9383,274.6244,13835,4
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,4,Blue,bot,Kwangdong Freecs,2050,0,2,4,5,11,20,0.322,0.9073,14230,416.4878,568.361,40,1.1707,13,0.3805,6,69,2.0195,12207,7749,226.8,12000,0
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,5,Blue,sup,Kwangdong Freecs,2050,0,0,6,10,11,20,0.322,0.9073,7595,222.2927,389.7073,42,1.2293,12,0.3512,15,89,2.6049,8090,3632,106.3024,7525,0
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,6,Red,top,Gen.G,2050,1,8,0,5,20,11,0.5854,0.9073,29989,877.7268,931.9024,12,0.3512,7,0.2049,4,37,1.0829,15248,10790,315.8049,13550,0
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,7,Red,jng,Gen.G,2050,1,2,3,8,20,11,0.5854,0.9073,6092,178.3024,717.1317,14,0.4098,17,0.4976,12,61,1.7854,10271,5813,170.1366,9900,132
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,8,Red,mid,Gen.G,2050,1,2,2,7,20,11,0.5854,0.9073,18018,527.3561,486.9951,15,0.439,17,0.4976,13,60,1.7561,13419,8961,262.2732,13275,10
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,9,Red,bot,Gen.G,2050,1,8,3,6,20,11,0.5854,0.9073,27891,816.322,403.522,36,1.0537,16,0.4683,2,75,2.1951,16046,11588,339.161,13000,24
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,10,Red,sup,Gen.G,2050,1,0,3,15,20,11,0.5854,0.9073,3508,102.6732,480.6439,62,1.8146,16,0.4683,18,122,3.5707,9796,5338,156.2341,7975,0
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,100,Blue,team,Kwangdong Freecs,2050,0,11,20,30,11,20,0.322,0.9073,82956,2427.9805,3308.1659,120,3.5122,59,1.7268,45,304,8.8976,58360,36072,1055.7659,57210,190
LOLTMNT02_41039,complete,LCK,2024,0,02/02/2024 08:06,1,14.01,200,Red,team,Gen.G,2050,1,20,11,41,20,11,0.5854,0.9073,85498,2502.3805,3020.1951,139,4.0683,73,2.1366,49,355,10.3902,64780,42492,1243.6683,57700,166
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,1,Blue,top,Ninjas in Pyjamas,1886,1,3,0,2,15,1,0.4772,0.509,10981,349.3425,719.9046,15,0.4772,3,0.0954,6,25,0.7953,12457,8334,265.1326,10670,6
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,2,Blue,jng,Ninjas in Pyjamas,1886,1,0,1,11,15,1,0.4772,0.509,8841,281.2619,1110.6045,9,0.2863,11,0.3499,8,50,1.5907,11077,6954,221.2301,9655,152
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,3,Blue,mid,Ninjas in Pyjamas,1886,1,7,0,2,15,1,0.4772,0.509,15051,478.8229,679.0244,7,0.2227,6,0.1909,4,25,0.7953,16234,12111,385.2916,13749,8
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,4,Blue,bot,Ninjas in Pyjamas,1886,1,4,0,7,15,1,0.4772,0.509,15570,495.334,569.4274,14,0.4454,20,0.6363,4,49,1.5589,15686,11563,367.8579,13829,48
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,5,Blue,sup,Ninjas in Pyjamas,1886,1,1,0,13,15,1,0.4772,0.509,6305,200.5832,417.2959,96,3.0541,25,0.7953,20,174,5.5355,9425,5302,168.6744,7820,0
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,6,Red,top,Team WE,1886,0,0,3,0,1,15,0.0318,0.509,9149,291.0604,538.473,11,0.3499,8,0.2545,7,34,1.0817,10736,6613,210.3818,10517,8
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,7,Red,jng,Team WE,1886,0,0,5,0,1,15,0.0318,0.509,6190,196.9247,928.2821,10,0.3181,16,0.509,10,49,1.5589,7764,3641,115.8324,7410,113
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,8,Red,mid,Team WE,1886,0,1,2,0,1,15,0.0318,0.509,33080,1052.386,416.1824,17,0.5408,11,0.3499,6,46,1.4634,12440,8317,264.5917,11169,25
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,9,Red,bot,Team WE,1886,0,0,2,0,1,15,0.0318,0.509,16734,532.3648,337.7306,14,0.4454,8,0.2545,4,25,0.7953,11459,7336,233.3828,11094,0
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,10,Red,sup,Team WE,1886,0,0,3,1,1,15,0.0318,0.509,3810,121.2089,270.2863,70,2.2269,26,0.8271,22,127,4.0403,7127,3004,95.5673,6495,0
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,100,Blue,team,Ninjas in Pyjamas,1886,1,15,1,35,15,1,0.4772,0.509,56749,1805.3765,3496.2884,141,4.4857,65,2.0679,42,323,10.2757,64879,44264,1408.1866,55723,214
10690-10690_game_2,partial,LPL,2024,0,02/02/2024 08:21,2,14.01,200,Red,team,Team WE,1886,0,1,15,1,1,15,0.0318,0.509,68963,2193.9449,2490.9226,122,3.8812,69,2.1951,49,281,8.9396,49526,28911,919.7561,46685,146
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,1,Blue,top,LGD Gaming Young Team,1635,1,8,2,4,18,12,0.6606,1.1009,17854,655.1927,637.7982,8,0.2936,5,0.1835,6,28,1.0275,13328,9717,356.5872,11460,4
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,2,Blue,jng,LGD Gaming Young Team,1635,1,0,3,12,18,12,0.6606,1.1009,7157,262.6422,683.7064,5,0.1835,12,0.4404,5,30,1.1009,8861,5250,192.6606,7720,126
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,3,Blue,mid,LGD Gaming Young Team,1635,1,4,4,7,18,12,0.6606,1.1009,14292,524.4771,476.3303,12,0.4404,10,0.367,4,32,1.1743,11873,8262,303.1927,9620,5
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,4,Blue,bot,LGD Gaming Young Team,1635,1,2,1,4,18,12,0.6606,1.1009,9000,330.2752,387.5596,11,0.4037,11,0.4037,3,27,0.9908,11971,8360,306.789,10055,4
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,5,Blue,sup,LGD Gaming Young Team,1635,1,4,2,5,18,12,0.6606,1.1009,15386,564.6239,428.2569,38,1.3945,22,0.8073,10,83,3.0459,9552,5941,218.0183,7925,0
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,6,Red,top,Anyone's Legend.Young,1635,0,4,5,0,12,18,0.4404,1.1009,10076,369.7615,709.945,10,0.367,4,0.1468,3,22,0.8073,12031,8420,308.9908,11782,5
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,7,Red,jng,Anyone's Legend.Young,1635,0,1,6,5,12,18,0.4404,1.1009,11021,404.4404,1090.7156,8,0.2936,6,0.2202,7,34,1.2477,8494,4883,179.1927,8255,143
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,8,Red,mid,Anyone's Legend.Young,1635,0,3,4,5,12,18,0.4404,1.1009,13860,508.6239,495.3394,13,0.4771,4,0.1468,6,27,0.9908,10331,6720,246.6055,9744,0
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,9,Red,bot,Anyone's Legend.Young,1635,0,4,2,4,12,18,0.4404,1.1009,11220,411.7431,582.2752,15,0.5505,6,0.2202,5,30,1.1009,12677,9066,332.6972,11654,14
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,10,Red,sup,Anyone's Legend.Young,1635,0,0,1,10,12,18,0.4404,1.1009,5991,219.8532,289.1376,66,2.422,17,0.6239,13,121,4.4404,6884,3273,120.1101,6550,0
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,100,Blue,team,LGD Gaming Young Team,1635,1,18,12,32,18,12,0.6606,1.1009,63688,2337.1743,2613.578,74,2.7156,60,2.2018,28,200,7.3394,55585,37530,1377.2477,46780,138
10744-10744_game_1,partial,LDL,2024,0,02/02/2024 08:31,1,14.01,200,Red,team,Anyone's Legend.Young,1635,0,12,18,24,12,18,0.4404,1.1009,52168,1914.422,3167.4128,112,4.1101,37,1.3578,34,234,8.5872,50417,32362,1187.5963,47985,162
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,1,Blue,top,Kwangdong Freecs,1449,0,0,4,1,4,20,0.1656,0.9938,7879,326.2526,772.2153,7,0.2899,4,0.1656,3,23,0.9524,7988,4756,196.9358,8025,14
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,2,Blue,jng,Kwangdong Freecs,1449,0,0,8,1,4,20,0.1656,0.9938,5850,242.236,994.4928,9,0.3727,3,0.1242,6,29,1.2008,6950,3718,153.9545,6900,117
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,3,Blue,mid,Kwangdong Freecs,1449,0,1,5,1,4,20,0.1656,0.9938,11995,496.6874,677.6398,5,0.207,3,0.1242,3,19,0.7867,7340,4108,170.1035,7325,0
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,4,Blue,bot,Kwangdong Freecs,1449,0,3,2,1,4,20,0.1656,0.9938,17280,715.528,629.7308,19,0.7867,10,0.4141,5,46,1.9048,9741,6509,269.5238,9225,0
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,5,Blue,sup,Kwangdong Freecs,1449,0,0,1,3,4,20,0.1656,0.9938,6496,268.9855,368.8613,25,1.0352,7,0.2899,6,62,2.5673,6091,2859,118.3851,5700,0
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,6,Red,mid,Gen.G,1449,1,5,0,9,20,4,0.8282,0.9938,17108,708.4058,853.4161,9,0.3727,2,0.0828,3,22,0.911,10584,7352,304.4306,9725,0
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,7,Red,jng,Gen.G,1449,1,4,0,13,20,4,0.8282,0.9938,13362,553.2919,850.559,11,0.4555,11,0.4555,10,39,1.6149,9265,6033,249.8137,8475,108
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,8,Red,top,Gen.G,1449,1,5,1,7,20,4,0.8282,0.9938,15012,621.6149,569.9379,9,0.3727,5,0.207,5,26,1.0766,11623,8391,347.4534,9825,12
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,9,Red,bot,Gen.G,1449,1,6,2,3,20,4,0.8282,0.9938,14042,581.4493,495.6522,20,0.8282,11,0.4555,3,51,2.1118,11127,7895,326.9151,9660,7
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,10,Red,sup,Gen.G,1449,1,0,1,10,20,4,0.8282,0.9938,4372,181.0352,360.4141,37,1.5321,5,0.207,11,70,2.8986,7230,3998,165.5487,6425,0
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,100,Blue,team,Kwangdong Freecs,1449,0,4,20,7,4,20,0.1656,0.9938,49500,2049.6894,3442.94,65,2.6915,27,1.118,23,179,7.412,38110,21952,908.9855,37175,131
LOLTMNT02_41040,complete,LCK,2024,0,02/02/2024 09:01,2,14.01,200,Red,team,Gen.G,1449,1,20,4,42,20,4,0.8282,0.9938,63896,2645.7971,3129.9793,86,3.5611,34,1.4079,32,208,8.6128,49829,33671,1394.2443,44110,127
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,1,Blue,top,HELL PIGS,1683,0,1,5,4,8,27,0.2852,1.2478,15995,570.2317,767.1301,10,0.3565,5,0.1783,3,24,0.8556,9409,5700,203.2086,9175,6
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,2,Blue,jng,HELL PIGS,1683,0,1,5,5,8,27,0.2852,1.2478,5752,205.0624,682.5668,8,0.2852,15,0.5348,8,38,1.3547,7633,3924,139.893,7100,106
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,3,Blue,mid,HELL PIGS,1683,0,3,5,3,8,27,0.2852,1.2478,22648,807.4153,647.7005,12,0.4278,8,0.2852,6,24,0.8556,11448,7739,275.9002,10900,2
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,4,Blue,bot,HELL PIGS,1683,0,2,5,1,8,27,0.2852,1.2478,18161,647.451,576.5062,15,0.5348,4,0.1426,3,23,0.82,9449,5740,204.6346,9025,0
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,5,Blue,sup,HELL PIGS,1683,0,1,7,2,8,27,0.2852,1.2478,4223,150.5526,642.852,72,2.5668,19,0.6774,17,117,4.1711,6389,2680,95.5437,6125,0
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,6,Red,top,Deep Cross Gaming,1683,1,8,1,3,27,8,0.9626,1.2478,17776,633.7255,720.5348,12,0.4278,2,0.0713,6,27,0.9626,12711,9002,320.9269,12000,32
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,7,Red,jng,Deep Cross Gaming,1683,1,2,3,16,27,8,0.9626,1.2478,14744,525.6328,1245.5258,11,0.3922,15,0.5348,9,47,1.6756,10946,7237,258.0036,10875,144
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,8,Red,mid,Deep Cross Gaming,1683,1,4,3,7,27,8,0.9626,1.2478,16762,597.5758,614.5811,6,0.2139,15,0.5348,4,37,1.3191,11481,7772,277.0766,10400,0
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,9,Red,bot,Deep Cross Gaming,1683,1,13,1,3,27,8,0.9626,1.2478,22716,809.8396,643.4225,13,0.4635,13,0.4635,4,47,1.6756,14744,11035,393.4046,13500,16
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,10,Red,sup,Deep Cross Gaming,1683,1,0,0,21,27,8,0.9626,1.2478,8509,303.3512,289.8039,76,2.7094,25,0.8913,15,128,4.5633,8473,4764,169.8396,7325,0
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,100,Blue,team,HELL PIGS,1683,0,8,27,15,8,27,0.2852,1.2478,66779,2380.713,3316.7558,117,4.1711,51,1.8182,37,226,8.057,44328,25783,919.18,42325,114
LOLTMNT01_44034,complete,PCS,2024,0,02/02/2024 09:11,1,14.02,200,Red,team,Deep Cross Gaming,1683,1,27,8,50,27,8,0.9626,1.2478,80507,2870.1248,3513.8681,118,4.2068,70,2.4955,38,286,10.1961,58355,39810,1419.2513,54100,192
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,1,Blue,top,Ninjas in Pyjamas,1955,1,3,1,5,22,3,0.6752,0.7673,11599,355.9795,792.3683,15,0.4604,4,0.1228,8,35,1.0742,12482,8218,252.2148,10954,12
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,2,Blue,jng,Ninjas in Pyjamas,1955,1,1,0,14,22,3,0.6752,0.7673,10704,328.5115,1154.8542,12,0.3683,9,0.2762,9,47,1.4425,10313,6049,185.6471,9015,133
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,3,Blue,mid,Ninjas in Pyjamas,1955,1,5,1,11,22,3,0.6752,0.7673,25893,794.6701,540.2148,20,0.6138,7,0.2148,11,38,1.1662,13562,9298,285.3606,11844,4
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,4,Blue,bot,Ninjas in Pyjamas,1955,1,12,0,4,22,3,0.6752,0.7673,31415,964.1432,531.1611,19,0.5831,18,0.5524,7,56,1.7187,15677,11413,350.2711,13504,35
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,5,Blue,sup,Ninjas in Pyjamas,1955,1,1,1,18,22,3,0.6752,0.7673,7392,226.8645,590.2097,104,3.1918,27,0.8286,16,182,5.5857,9347,5083,156.0,7930,0
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,6,Red,top,Team WE,1955,0,1,5,1,3,22,0.0921,0.7673,20037,614.9463,729.5141,13,0.399,7,0.2148,8,32,0.9821,11642,7378,226.4348,11358,20
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,7,Red,jng,Team WE,1955,0,0,6,1,3,22,0.0921,0.7673,9558,293.3402,1098.8747,13,0.399,24,0.7366,12,61,1.8721,8416,4152,127.4271,8295,124
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,8,Red,mid,Team WE,1955,0,0,3,1,3,22,0.0921,0.7673,28556,876.399,484.5115,15,0.4604,14,0.4297,6,41,1.2583,12494,8230,252.5831,12169,8
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,9,Red,bot,Team WE,1955,0,2,0,0,3,22,0.0921,0.7673,18779,576.3376,335.8772,16,0.491,18,0.5524,4,40,1.2276,13153,8889,272.8082,12384,0
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,10,Red,sup,Team WE,1955,0,0,8,0,3,22,0.0921,0.7673,6388,196.0512,777.3606,67,2.0563,14,0.4297,18,114,3.4987,6906,2642,81.0844,6700,0
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,100,Blue,team,Ninjas in Pyjamas,1955,1,22,3,52,22,3,0.6752,0.7673,87004,2670.1995,3608.8082,170,5.2174,65,1.9949,51,357,10.9565,61381,40062,1229.5243,53247,183
10690-10690_game_3,partial,LPL,2024,0,02/02/2024 09:12,3,14.01,200,Red,team,Team WE,1955,0,3,22,3,3,22,0.0921,0.7673,83319,2557.1049,3426.1381,124,3.8056,77,2.3632,48,288,8.8389,52611,31292,960.3683,50906,152
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,1,Blue,top,Bilibili Gaming Junior,2120,1,4,0,11,20,6,0.566,0.7358,15628,442.3019,761.5755,12,0.3396,8,0.2264,8,42,1.1887,14512,9912,280.5283,13604,0
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,2,Blue,jng,Bilibili Gaming Junior,2120,1,5,2,6,20,6,0.566,0.7358,7394,209.2642,584.6038,10,0.283,10,0.283,10,46,1.3019,13662,9062,256.4717,12994,203
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,3,Blue,mid,Bilibili Gaming Junior,2120,1,6,1,10,20,6,0.566,0.7358,24274,687.0,556.6415,10,0.283,3,0.0849,4,24,0.6792,16944,12344,349.3585,15789,0
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,4,Blue,bot,Bilibili Gaming Junior,2120,1,5,2,7,20,6,0.566,0.7358,17732,501.8491,443.7736,17,0.4811,9,0.2547,7,41,1.1604,16740,12140,343.5849,14779,32
